year,n_papers,n_accepted,n_rejected,acceptance_rate,mean_sentiment_mean,mean_sentiment_std,mean_sentiment_accept_mean,mean_sentiment_reject_mean,mean_sentiment_diff,mean_politeness_mean,mean_politeness_std,mean_politeness_accept_mean,mean_politeness_reject_mean,mean_politeness_diff,mean_toxicity_mean,mean_toxicity_std,mean_toxicity_accept_mean,mean_toxicity_reject_mean,mean_toxicity_diff,mean_constructiveness_mean,mean_constructiveness_std,mean_constructiveness_accept_mean,mean_constructiveness_reject_mean,mean_constructiveness_diff
2018,922,337,585,0.36550976138828634,0.5232944310388575,0.30433805216708426,0.6151308193310769,0.470390391971374,0.14474042735970294,0.7257048834322763,0.0360524874303381,0.7314950711598528,0.7223693393909204,0.009125731768932388,0.053322869220937194,0.022894053379104377,0.05434833578909064,0.05273213036030863,0.0016162054287820055,0.38208145552445005,0.14002648078486907,0.3884987776142634,0.3783846392094636,0.0101141384047998
2019,1000,391,609,0.391,0.5299142952145034,0.31478397270167485,0.625058607317128,0.46882820977587236,0.15623039754125567,0.7328082984256993,0.03539000644844512,0.7356213585577498,0.731002212199703,0.004619146358046833,0.054638008561785724,0.020790563209236133,0.054575941061702,0.05467785813901518,-0.00010191707731317667,0.38447606026422665,0.12665854444069014,0.3744099044418258,0.3909388959400209,-0.01652899149819509
2020,1000,313,687,0.313,0.5213052566193862,0.3145777543955592,0.6192488331915581,0.47668176394531087,0.14256706924624724,0.7322787819259815,0.03535223932892976,0.7371864049658102,0.7300428488670786,0.007143556098731629,0.05328849622723469,0.019111180355529233,0.05212672826261545,0.05381780244692293,-0.0016910741843074797,0.3827723940952076,0.12883976943629813,0.3782963516198463,0.38481169728995,-0.0065153456701037005
2021,1000,316,684,0.316,0.5882886942953611,0.2706241147388571,0.6547870718078714,0.5575672216433826,0.09721985016448886,0.732987520024817,0.03152678059324498,0.7385327230081131,0.7304257011027095,0.008107021905403577,0.05391951820963515,0.016793459795923983,0.05390614191078105,0.05392569790325781,-1.955599247675799e-05,0.3682843546495014,0.11123403875952341,0.3669255480503019,0.3689121074058566,-0.0019865593555546956
2022,1000,395,605,0.395,0.524147195019026,0.27877261176588564,0.586471223064637,0.48345630067519724,0.10301492238943971,0.7312531707518825,0.03402650413619864,0.7348529743547682,0.7289028857549571,0.005950088599811054,0.054710716055083645,0.018450814976053758,0.054503329278871075,0.05484611733872657,-0.0003427880598554922,0.3709539177522819,0.12550690356093658,0.3680635197005508,0.3728410371414287,-0.004777517440877899
2023,1000,407,593,0.407,0.4831891197250837,0.27870092570282645,0.5518720504692687,0.43604923302544923,0.11582281744381945,0.7173065780581366,0.03655533829115918,0.7216818481733869,0.7143036523635213,0.00737819580986554,0.05575158564922484,0.021597854182674476,0.05548678987672658,0.05593332574940494,-0.00044653587267835804,0.3233233123244836,0.1402092436674793,0.3232415623977116,0.3233794206216103,-0.00013785822389866809
